Station,Statname,Latitude,Longitude,Elevation,Category,Technology,Status,InstDate,SuspDate,State,County,Stream,Operator,AHName,SZName,SZHName,Timezone,Datetime,Clouds,Dewpoint,Feelslike,Humidity,Pressure,Rain,Temp,UVI,Visibility,Winddeg,Windgust,Windspeed,OWMid,OWMmain,OWMdesc,OWMicon,Hour
21115020,"AEROPUERTO BENITO SALAS [21115020]",2.948750,-75.293056,439.000000,Sinóptica Secundaria,Convencional,Activa,1930-01-15 00:00:00,NaT,Huila,Neiva,Ariari,Area Operativa 04 - Huila-Caquetá,Magdalena Cauca,Alto Magdalena,Rio Fortalecillas y otros,America/Bogota,2022-01-10 10:00:00,87.000000,19.340000,22.270000,86.000000,1012.000000,0.19,21.790000,0.000000,10000.000000,189.000000,1.16,0.920000,500,Rain,light rain,10n,10
21115020,"AEROPUERTO BENITO SALAS [21115020]",2.948750,-75.293056,439.000000,Sinóptica Secundaria,Convencional,Activa,1930-01-15 00:00:00,NaT,Huila,Neiva,Ariari,Area Operativa 04 - Huila-Caquetá,Magdalena Cauca,Alto Magdalena,Rio Fortalecillas y otros,America/Bogota,2022-01-10 11:00:00,75.000000,20.910000,24.590000,83.000000,1012.000000,0.14,23.970000,0.000000,9000.000000,0.000000,,0.000000,500,Rain,light rain,10n,11
21115020,"AEROPUERTO BENITO SALAS [21115020]",2.948750,-75.293056,439.000000,Sinóptica Secundaria,Convencional,Activa,1930-01-15 00:00:00,NaT,Huila,Neiva,Ariari,Area Operativa 04 - Huila-Caquetá,Magdalena Cauca,Alto Magdalena,Rio Fortalecillas y otros,America/Bogota,2022-01-10 12:00:00,75.000000,20.910000,24.590000,83.000000,1013.000000,0.11,23.970000,0.460000,9000.000000,0.000000,,0.000000,500,Rain,light rain,10d,12
21115020,"AEROPUERTO BENITO SALAS [21115020]",2.948750,-75.293056,439.000000,Sinóptica Secundaria,Convencional,Activa,1930-01-15 00:00:00,NaT,Huila,Neiva,Ariari,Area Operativa 04 - Huila-Caquetá,Magdalena Cauca,Alto Magdalena,Rio Fortalecillas y otros,America/Bogota,2022-01-10 13:00:00,75.000000,21.840000,25.970000,78.000000,1014.000000,,25.970000,2.120000,9000.000000,0.000000,,0.000000,721,Haze,haze,50d,13
21115020,"AEROPUERTO BENITO SALAS [21115020]",2.948750,-75.293056,439.000000,Sinóptica Secundaria,Convencional,Activa,1930-01-15 00:00:00,NaT,Huila,Neiva,Ariari,Area Operativa 04 - Huila-Caquetá,Magdalena Cauca,Alto Magdalena,Rio Fortalecillas y otros,America/Bogota,2022-01-10 14:00:00,75.000000,20.780000,29.980000,65.000000,1015.000000,,27.970000,5.160000,9000.000000,0.000000,,0.000000,721,Haze,haze,50d,14
21115020,"AEROPUERTO BENITO SALAS [21115020]",2.948750,-75.293056,439.000000,Sinóptica Secundaria,Convencional,Activa,1930-01-15 00:00:00,NaT,Huila,Neiva,Ariari,Area Operativa 04 - Huila-Caquetá,Magdalena Cauca,Alto Magdalena,Rio Fortalecillas y otros,America/Bogota,2022-01-10 15:00:00,75.000000,20.780000,29.980000,65.000000,1014.000000,,27.970000,8.800000,9000.000000,20.000000,,2.060000,721,Haze,haze,50d,15
21115020,"AEROPUERTO BENITO SALAS [21115020]",2.948750,-75.293056,439.000000,Sinóptica Secundaria,Convencional,Activa,1930-01-15 00:00:00,NaT,Huila,Neiva,Ariari,Area Operativa 04 - Huila-Caquetá,Magdalena Cauca,Alto Magdalena,Rio Fortalecillas y otros,America/Bogota,2022-01-10 16:00:00,75.000000,20.690000,31.140000,61.000000,1014.000000,0.37,28.970000,11.340000,10000.000000,40.000000,,2.570000,500,Rain,light rain,10d,16
21115020,"AEROPUERTO BENITO SALAS [21115020]",2.948750,-75.293056,439.000000,Sinóptica Secundaria,Convencional,Activa,1930-01-15 00:00:00,NaT,Huila,Neiva,Ariari,Area Operativa 04 - Huila-Caquetá,Magdalena Cauca,Alto Magdalena,Rio Fortalecillas y otros,America/Bogota,2022-01-10 17:00:00,40.000000,19.650000,31.660000,54.000000,1013.000000,0.29,29.970000,12.500000,10000.000000,50.000000,,3.090000,500,Rain,light rain,10d,17
21115020,"AEROPUERTO BENITO SALAS [21115020]",2.948750,-75.293056,439.000000,Sinóptica Secundaria,Convencional,Activa,1930-01-15 00:00:00,NaT,Huila,Neiva,Ariari,Area Operativa 04 - Huila-Caquetá,Magdalena Cauca,Alto Magdalena,Rio Fortalecillas y otros,America/Bogota,2022-01-10 18:00:00,20.000000,18.560000,33.190000,45.000000,1011.000000,0.43,31.970000,11.470000,10000.000000,0.000000,,3.600000,500,Rain,light rain,10d,18
21115020,"AEROPUERTO BENITO SALAS [21115020]",2.948750,-75.293056,439.000000,Sinóptica Secundaria,Convencional,Activa,1930-01-15 00:00:00,NaT,Huila,Neiva,Ariari,Area Operativa 04 - Huila-Caquetá,Magdalena Cauca,Alto Magdalena,Rio Fortalecillas y otros,America/Bogota,2022-01-10 19:00:00,20.000000,18.560000,33.190000,45.000000,1010.000000,0.4,31.970000,9.120000,10000.000000,10.000000,,4.120000,500,Rain,light rain,10d,19
21115020,"AEROPUERTO BENITO SALAS [21115020]",2.948750,-75.293056,439.000000,Sinóptica Secundaria,Convencional,Activa,1930-01-15 00:00:00,NaT,Huila,Neiva,Ariari,Area Operativa 04 - Huila-Caquetá,Magdalena Cauca,Alto Magdalena,Rio Fortalecillas y otros,America/Bogota,2022-01-10 20:00:00,75.000000,18.560000,33.190000,45.000000,1009.000000,0.26,31.970000,5.430000,10000.000000,0.000000,,2.570000,500,Rain,light rain,10d,20
21115020,"AEROPUERTO BENITO SALAS [21115020]",2.948750,-75.293056,439.000000,Sinóptica Secundaria,Convencional,Activa,1930-01-15 00:00:00,NaT,Huila,Neiva,Ariari,Area Operativa 04 - Huila-Caquetá,Magdalena Cauca,Alto Magdalena,Rio Fortalecillas y otros,America/Bogota,2022-01-10 21:00:00,75.000000,18.680000,32.190000,48.000000,1008.000000,0.4,30.970000,2.320000,10000.000000,20.000000,,4.120000,500,Rain,light rain,10d,21
21115020,"AEROPUERTO BENITO SALAS [21115020]",2.948750,-75.293056,439.000000,Sinóptica Secundaria,Convencional,Activa,1930-01-15 00:00:00,NaT,Huila,Neiva,Ariari,Area Operativa 04 - Huila-Caquetá,Magdalena Cauca,Alto Magdalena,Rio Fortalecillas y otros,America/Bogota,2022-01-10 22:00:00,40.000000,19.650000,31.660000,54.000000,1009.000000,0.55,29.970000,0.560000,10000.000000,20.000000,,4.630000,500,Rain,light rain,10d,22
21115020,"AEROPUERTO BENITO SALAS [21115020]",2.948750,-75.293056,439.000000,Sinóptica Secundaria,Convencional,Activa,1930-01-15 00:00:00,NaT,Huila,Neiva,Ariari,Area Operativa 04 - Huila-Caquetá,Magdalena Cauca,Alto Magdalena,Rio Fortalecillas y otros,America/Bogota,2022-01-10 23:00:00,40.000000,19.870000,30.690000,58.000000,1009.000000,0.6,28.970000,0.000000,10000.000000,40.000000,,2.570000,500,Rain,light rain,10d,23
21245040,"AEROPUERTO PERALES [21245040]",4.424139,-75.139417,943.000000,Sinóptica Secundaria,Convencional,Activa,1970-11-15 00:00:00,NaT,Tolima,Ibagué,Meta,Area Operativa 10 - Tolima,Magdalena Cauca,Alto Magdalena,Río Opía,America/Bogota,2022-01-10 00:00:00,20.000000,18.870000,23.290000,78.000000,1016.000000,0.32,22.910000,0.000000,10000.000000,0.000000,,0.000000,500,Rain,light rain,10n,00
21245040,"AEROPUERTO PERALES [21245040]",4.424139,-75.139417,943.000000,Sinóptica Secundaria,Convencional,Activa,1970-11-15 00:00:00,NaT,Tolima,Ibagué,Meta,Area Operativa 10 - Tolima,Magdalena Cauca,Alto Magdalena,Río Opía,America/Bogota,2022-01-10 01:00:00,20.000000,18.890000,22.320000,83.000000,1017.000000,0.2,21.910000,0.000000,10000.000000,0.000000,,0.000000,500,Rain,light rain,10n,01
21245040,"AEROPUERTO PERALES [21245040]",4.424139,-75.139417,943.000000,Sinóptica Secundaria,Convencional,Activa,1970-11-15 00:00:00,NaT,Tolima,Ibagué,Meta,Area Operativa 10 - Tolima,Magdalena Cauca,Alto Magdalena,Río Opía,America/Bogota,2022-01-10 02:00:00,20.000000,19.830000,22.450000,88.000000,1018.000000,0.3,21.910000,0.000000,10000.000000,250.000000,,1.540000,500,Rain,light rain,10n,02
21245040,"AEROPUERTO PERALES [21245040]",4.424139,-75.139417,943.000000,Sinóptica Secundaria,Convencional,Activa,1970-11-15 00:00:00,NaT,Tolima,Ibagué,Meta,Area Operativa 10 - Tolima,Magdalena Cauca,Alto Magdalena,Río Opía,America/Bogota,2022-01-10 03:00:00,20.000000,19.830000,22.450000,88.000000,1018.000000,0.2,21.910000,0.000000,10000.000000,250.000000,,1.540000,500,Rain,light rain,10n,03
21245040,"AEROPUERTO PERALES [21245040]",4.424139,-75.139417,943.000000,Sinóptica Secundaria,Convencional,Activa,1970-11-15 00:00:00,NaT,Tolima,Ibagué,Meta,Area Operativa 10 - Tolima,Magdalena Cauca,Alto Magdalena,Río Opía,America/Bogota,2022-01-10 04:00:00,79.000000,19.430000,22.370000,86.000000,1015.000000,,21.880000,0.000000,10000.000000,320.000000,1.35,1.430000,803,Clouds,broken clouds,04n,04
21245040,"AEROPUERTO PERALES [21245040]",4.424139,-75.139417,943.000000,Sinóptica Secundaria,Convencional,Activa,1970-11-15 00:00:00,NaT,Tolima,Ibagué,Meta,Area Operativa 10 - Tolima,Magdalena Cauca,Alto Magdalena,Río Opía,America/Bogota,2022-01-10 05:00:00,82.000000,19.240000,22.340000,85.000000,1014.000000,,21.880000,0.000000,10000.000000,321.000000,1.07,1.200000,803,Clouds,broken clouds,04n,05
21245040,"AEROPUERTO PERALES [21245040]",4.424139,-75.139417,943.000000,Sinóptica Secundaria,Convencional,Activa,1970-11-15 00:00:00,NaT,Tolima,Ibagué,Meta,Area Operativa 10 - Tolima,Magdalena Cauca,Alto Magdalena,Río Opía,America/Bogota,2022-01-10 06:00:00,69.000000,18.250000,20.870000,87.000000,1014.000000,,20.490000,0.000000,10000.000000,308.000000,0.63,0.770000,803,Clouds,broken clouds,04n,06
21245040,"AEROPUERTO PERALES [21245040]",4.424139,-75.139417,943.000000,Sinóptica Secundaria,Convencional,Activa,1970-11-15 00:00:00,NaT,Tolima,Ibagué,Meta,Area Operativa 10 - Tolima,Magdalena Cauca,Alto Magdalena,Río Opía,America/Bogota,2022-01-10 07:00:00,87.000000,18.210000,20.640000,88.000000,1013.000000,0.13,20.260000,0.000000,10000.000000,310.000000,0.71,0.780000,500,Rain,light rain,10n,07
21245040,"AEROPUERTO PERALES [21245040]",4.424139,-75.139417,943.000000,Sinóptica Secundaria,Convencional,Activa,1970-11-15 00:00:00,NaT,Tolima,Ibagué,Meta,Area Operativa 10 - Tolima,Magdalena Cauca,Alto Magdalena,Río Opía,America/Bogota,2022-01-10 08:00:00,88.000000,18.340000,20.440000,90.000000,1013.000000,0.31,20.030000,0.000000,10000.000000,312.000000,0.76,0.780000,500,Rain,light rain,10n,08
21245040,"AEROPUERTO PERALES [21245040]",4.424139,-75.139417,943.000000,Sinóptica Secundaria,Convencional,Activa,1970-11-15 00:00:00,NaT,Tolima,Ibagué,Meta,Area Operativa 10 - Tolima,Magdalena Cauca,Alto Magdalena,Río Opía,America/Bogota,2022-01-10 09:00:00,84.000000,18.060000,19.960000,91.000000,1013.000000,0.39,19.570000,0.000000,10000.000000,322.000000,1.03,1.120000,500,Rain,light rain,10n,09
21245040,"AEROPUERTO PERALES [21245040]",4.424139,-75.139417,943.000000,Sinóptica Secundaria,Convencional,Activa,1970-11-15 00:00:00,NaT,Tolima,Ibagué,Meta,Area Operativa 10 - Tolima,Magdalena Cauca,Alto Magdalena,Río Opía,America/Bogota,2022-01-10 10:00:00,87.000000,17.830000,19.870000,90.000000,1014.000000,0.2,19.510000,0.000000,10000.000000,326.000000,1.08,1.270000,500,Rain,light rain,10n,10
21245040,"AEROPUERTO PERALES [21245040]",4.424139,-75.139417,943.000000,Sinóptica Secundaria,Convencional,Activa,1970-11-15 00:00:00,NaT,Tolima,Ibagué,Meta,Area Operativa 10 - Tolima,Magdalena Cauca,Alto Magdalena,Río Opía,America/Bogota,2022-01-10 11:00:00,75.000000,19.910000,20.570000,100.000000,1018.000000,,19.910000,0.000000,3000.000000,90.000000,,1.540000,701,Mist,mist,50n,11
21245040,"AEROPUERTO PERALES [21245040]",4.424139,-75.139417,943.000000,Sinóptica Secundaria,Convencional,Activa,1970-11-15 00:00:00,NaT,Tolima,Ibagué,Meta,Area Operativa 10 - Tolima,Magdalena Cauca,Alto Magdalena,Río Opía,America/Bogota,2022-01-10 12:00:00,75.000000,20.910000,21.670000,100.000000,1019.000000,,20.910000,0.200000,5000.000000,230.000000,,1.540000,701,Mist,mist,50d,12
21245040,"AEROPUERTO PERALES [21245040]",4.424139,-75.139417,943.000000,Sinóptica Secundaria,Convencional,Activa,1970-11-15 00:00:00,NaT,Tolima,Ibagué,Meta,Area Operativa 10 - Tolima,Magdalena Cauca,Alto Magdalena,Río Opía,America/Bogota,2022-01-10 13:00:00,75.000000,20.910000,21.670000,100.000000,1020.000000,0.12,20.910000,1.150000,5000.000000,140.000000,,1.540000,300,Drizzle,light intensity drizzle,09d,13
21245040,"AEROPUERTO PERALES [21245040]",4.424139,-75.139417,943.000000,Sinóptica Secundaria,Convencional,Activa,1970-11-15 00:00:00,NaT,Tolima,Ibagué,Meta,Area Operativa 10 - Tolima,Magdalena Cauca,Alto Magdalena,Río Opía,America/Bogota,2022-01-10 14:00:00,75.000000,20.910000,21.670000,100.000000,1021.000000,0.25,20.910000,2.850000,8000.000000,360.000000,,1.540000,300,Drizzle,light intensity drizzle,09d,14
21245040,"AEROPUERTO PERALES [21245040]",4.424139,-75.139417,943.000000,Sinóptica Secundaria,Convencional,Activa,1970-11-15 00:00:00,NaT,Tolima,Ibagué,Meta,Area Operativa 10 - Tolima,Magdalena Cauca,Alto Magdalena,Río Opía,America/Bogota,2022-01-10 15:00:00,75.000000,20.820000,23.550000,88.000000,1021.000000,0.48,22.910000,4.900000,10000.000000,310.000000,,2.060000,500,Rain,light rain,10d,15
21245040,"AEROPUERTO PERALES [21245040]",4.424139,-75.139417,943.000000,Sinóptica Secundaria,Convencional,Activa,1970-11-15 00:00:00,NaT,Tolima,Ibagué,Meta,Area Operativa 10 - Tolima,Magdalena Cauca,Alto Magdalena,Río Opía,America/Bogota,2022-01-10 16:00:00,75.000000,20.850000,24.520000,83.000000,1020.000000,0.65,23.910000,10.260000,10000.000000,30.000000,,2.570000,500,Rain,light rain,10d,16
21245040,"AEROPUERTO PERALES [21245040]",4.424139,-75.139417,943.000000,Sinóptica Secundaria,Convencional,Activa,1970-11-15 00:00:00,NaT,Tolima,Ibagué,Meta,Area Operativa 10 - Tolima,Magdalena Cauca,Alto Magdalena,Río Opía,America/Bogota,2022-01-10 17:00:00,75.000000,19.740000,25.360000,73.000000,1019.000000,0.49,24.910000,11.300000,10000.000000,80.000000,,3.090000,500,Rain,light rain,10d,17
21245040,"AEROPUERTO PERALES [21245040]",4.424139,-75.139417,943.000000,Sinóptica Secundaria,Convencional,Activa,1970-11-15 00:00:00,NaT,Tolima,Ibagué,Meta,Area Operativa 10 - Tolima,Magdalena Cauca,Alto Magdalena,Río Opía,America/Bogota,2022-01-10 18:00:00,75.000000,19.790000,26.360000,69.000000,1018.000000,0.36,25.910000,10.390000,10000.000000,70.000000,,5.660000,500,Rain,light rain,10d,18
21245040,"AEROPUERTO PERALES [21245040]",4.424139,-75.139417,943.000000,Sinóptica Secundaria,Convencional,Activa,1970-11-15 00:00:00,NaT,Tolima,Ibagué,Meta,Area Operativa 10 - Tolima,Magdalena Cauca,Alto Magdalena,Río Opía,America/Bogota,2022-01-10 19:00:00,40.000000,19.780000,28.320000,65.000000,1017.000000,0.76,26.910000,7.550000,10000.000000,50.000000,,5.140000,500,Rain,light rain,10d,19
21245040,"AEROPUERTO PERALES [21245040]",4.424139,-75.139417,943.000000,Sinóptica Secundaria,Convencional,Activa,1970-11-15 00:00:00,NaT,Tolima,Ibagué,Meta,Area Operativa 10 - Tolima,Magdalena Cauca,Alto Magdalena,Río Opía,America/Bogota,2022-01-10 20:00:00,75.000000,19.740000,25.360000,73.000000,1016.000000,0.7,24.910000,4.480000,10000.000000,60.000000,,3.600000,500,Rain,light rain,10d,20
21245040,"AEROPUERTO PERALES [21245040]",4.424139,-75.139417,943.000000,Sinóptica Secundaria,Convencional,Activa,1970-11-15 00:00:00,NaT,Tolima,Ibagué,Meta,Area Operativa 10 - Tolima,Magdalena Cauca,Alto Magdalena,Río Opía,America/Bogota,2022-01-10 21:00:00,90.000000,20.850000,24.520000,83.000000,1016.000000,0.7,23.910000,1.880000,10000.000000,40.000000,,4.120000,500,Rain,light rain,10d,21
21245040,"AEROPUERTO PERALES [21245040]",4.424139,-75.139417,943.000000,Sinóptica Secundaria,Convencional,Activa,1970-11-15 00:00:00,NaT,Tolima,Ibagué,Meta,Area Operativa 10 - Tolima,Magdalena Cauca,Alto Magdalena,Río Opía,America/Bogota,2022-01-10 22:00:00,75.000000,20.850000,24.520000,83.000000,1016.000000,0.52,23.910000,0.430000,10000.000000,20.000000,,2.060000,500,Rain,light rain,10d,22
21245040,"AEROPUERTO PERALES [21245040]",4.424139,-75.139417,943.000000,Sinóptica Secundaria,Convencional,Activa,1970-11-15 00:00:00,NaT,Tolima,Ibagué,Meta,Area Operativa 10 - Tolima,Magdalena Cauca,Alto Magdalena,Río Opía,America/Bogota,2022-01-10 23:00:00,75.000000,20.820000,23.550000,88.000000,1017.000000,0.75,22.910000,0.000000,10000.000000,0.000000,,1.030000,500,Rain,light rain,10d,23
25025080,"AEROPUERTO RAFAEL BARVO [25025080]",9.333889,-75.283056,166.000000,Sinóptica Secundaria,Convencional,Activa,1940-06-15 00:00:00,NaT,Sucre,Corozal,Ay Libra Arriba,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,America/Bogota,2022-01-10 00:00:00,83.000000,21.470000,24.660000,86.000000,1010.000000,,23.960000,0.000000,10000.000000,306.000000,7.36,4.390000,803,Clouds,broken clouds,04n,00
25025080,"AEROPUERTO RAFAEL BARVO [25025080]",9.333889,-75.283056,166.000000,Sinóptica Secundaria,Convencional,Activa,1940-06-15 00:00:00,NaT,Sucre,Corozal,Ay Libra Arriba,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,America/Bogota,2022-01-10 01:00:00,96.000000,21.410000,24.580000,86.000000,1011.000000,,23.890000,0.000000,10000.000000,320.000000,8.27,4.830000,804,Clouds,overcast clouds,04n,01
25025080,"AEROPUERTO RAFAEL BARVO [25025080]",9.333889,-75.283056,166.000000,Sinóptica Secundaria,Convencional,Activa,1940-06-15 00:00:00,NaT,Sucre,Corozal,Ay Libra Arriba,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,America/Bogota,2022-01-10 02:00:00,98.000000,20.970000,24.280000,85.000000,1012.000000,,23.640000,0.000000,10000.000000,324.000000,7.45,3.980000,804,Clouds,overcast clouds,04n,02
25025080,"AEROPUERTO RAFAEL BARVO [25025080]",9.333889,-75.283056,166.000000,Sinóptica Secundaria,Convencional,Activa,1940-06-15 00:00:00,NaT,Sucre,Corozal,Ay Libra Arriba,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,America/Bogota,2022-01-10 03:00:00,99.000000,20.390000,24.010000,83.000000,1012.000000,,23.440000,0.000000,10000.000000,321.000000,5.78,2.870000,804,Clouds,overcast clouds,04n,03
25025080,"AEROPUERTO RAFAEL BARVO [25025080]",9.333889,-75.283056,166.000000,Sinóptica Secundaria,Convencional,Activa,1940-06-15 00:00:00,NaT,Sucre,Corozal,Ay Libra Arriba,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,America/Bogota,2022-01-10 04:00:00,95.000000,20.010000,23.770000,82.000000,1011.000000,,23.250000,0.000000,10000.000000,316.000000,3.87,2.260000,804,Clouds,overcast clouds,04n,04
25025080,"AEROPUERTO RAFAEL BARVO [25025080]",9.333889,-75.283056,166.000000,Sinóptica Secundaria,Convencional,Activa,1940-06-15 00:00:00,NaT,Sucre,Corozal,Ay Libra Arriba,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,America/Bogota,2022-01-10 05:00:00,95.000000,19.290000,23.560000,79.000000,1011.000000,,23.130000,0.000000,10000.000000,313.000000,1.72,1.510000,804,Clouds,overcast clouds,04n,05
25025080,"AEROPUERTO RAFAEL BARVO [25025080]",9.333889,-75.283056,166.000000,Sinóptica Secundaria,Convencional,Activa,1940-06-15 00:00:00,NaT,Sucre,Corozal,Ay Libra Arriba,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,America/Bogota,2022-01-10 06:00:00,62.000000,18.790000,23.410000,77.000000,1011.000000,,23.040000,0.000000,10000.000000,305.000000,1.01,0.900000,803,Clouds,broken clouds,04n,06
25025080,"AEROPUERTO RAFAEL BARVO [25025080]",9.333889,-75.283056,166.000000,Sinóptica Secundaria,Convencional,Activa,1940-06-15 00:00:00,NaT,Sucre,Corozal,Ay Libra Arriba,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,America/Bogota,2022-01-10 07:00:00,74.000000,18.400000,23.180000,76.000000,1010.000000,,22.850000,0.000000,10000.000000,295.000000,0.77,0.520000,803,Clouds,broken clouds,04n,07
25025080,"AEROPUERTO RAFAEL BARVO [25025080]",9.333889,-75.283056,166.000000,Sinóptica Secundaria,Convencional,Activa,1940-06-15 00:00:00,NaT,Sucre,Corozal,Ay Libra Arriba,Area Operativa 02 - Atlántico-Bolivar-Sucre,Magdalena Cauca,Bajo Magdalena- Cauca -San Jorge,Bajo San Jorge - La Mojana,America/Bogota,2022-01-10 08:00:00,59.000000,18.370000,22.930000,77.000000,1010.000000,,22.600000,0.000000,10000.000000,11.000000,0.98,0.630000,803,Clouds,broken clouds,04n,08
